"","customernumber","date","salutation","title","domain","datecreated","newsletter","model","paymenttype","deliverytype","invoicepostcode","delivpostcode","voucher","advertisingdatacode","case","numberitems","gift","entry","points","shippingcosts","deliverydatepromised","deliverydatereal","weight","remi","cancel","used","w0","w1","w2","w3","w4","w5","w6","w7","w8","w9","w10","target90"
"6616",24017,"2008-12-24",1,0,9,"2008-12-24",0,1,2,0,50,"",0,"AV",2,1,0,0,0,1,"2008-12-30","2008-12-29",434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6617",60805,"2008-11-26",0,0,9,"2008-11-26",0,1,0,0,45,"",1,"",3,3,0,0,0,0,"2008-11-28","2008-11-27",1300,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"6618",36940,"2008-12-17",1,0,4,"2008-12-17",0,3,1,1,78,"",0,"",5,2,0,1,0,0,"2008-12-19","2008-12-18",3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
"6619",37335,"2008-10-04",1,0,9,"2008-10-04",0,1,2,0,6,"",0,"",4,1,0,0,0,0,"2008-10-07","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6620",46067,"2008-05-02",1,0,9,"2008-05-02",1,2,1,1,45,"",0,"",3,3,0,1,0,0,"2008-06-02","2008-05-08",437,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
"6621",2082,"2008-09-08",0,0,12,"2008-09-08",0,3,0,0,22,"",0,"",2,1,0,1,0,1,"2008-09-10","2008-09-09",376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6622",16136,"2008-11-25",0,0,9,"2008-11-25",1,1,2,0,40,"",1,"BQ",5,3,0,0,0,0,"2008-11-26","2008-11-27",2380,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"6623",19113,"2008-07-21",0,0,12,"2008-07-21",0,1,0,0,21,"",0,"",5,4,0,0,0,0,"2008-07-22","2008-07-21",1928,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"6624",63420,"2008-06-01",0,0,2,"2008-06-01",0,3,2,0,65,"",1,"",3,2,0,1,0,0,"2008-07-01","2008-06-03",586,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"6625",57325,"2008-09-09",1,0,9,"2008-09-09",1,3,1,1,64,"",0,"",4,2,0,1,0,0,"2008-09-10","2008-09-10",1103,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"6626",34514,"2008-12-17",0,0,12,"2008-12-17",0,3,3,0,1,"",0,"",4,1,0,1,0,0,"2008-12-18","0000-00-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6627",41801,"2008-09-17",0,0,9,"2008-09-17",0,3,1,1,26,"",0,"",1,1,0,1,0,0,"2008-09-19","2008-09-19",441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6628",15107,"2008-10-26",0,0,6,"2008-10-26",0,1,3,0,40,"",0,"",3,1,0,0,0,0,"2008-10-28","2008-10-27",258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6629",5660,"2008-08-26",1,0,4,"2008-08-26",0,1,1,1,14,"",0,"",2,1,0,0,0,0,"2008-08-27","2008-08-26",680,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6630",3130,"2008-09-21",2,0,12,"2008-09-21",0,1,2,0,71,"",0,"",2,1,0,0,0,1,"2008-09-23","2008-09-22",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6631",44654,"2008-11-09",1,0,12,"2008-11-09",0,1,2,0,55,"",0,"",1,1,0,0,0,0,"2008-11-11","0000-00-00",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6632",19871,"2008-11-20",1,0,4,"2008-11-20",0,1,3,0,6,"",1,"BQ",3,2,0,0,0,0,"2008-11-24","2008-11-21",577,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"6633",64119,"2008-05-11",1,1,3,"2008-05-11",0,2,0,0,50,"",1,"",1,2,0,1,0,0,"2008-05-14","2008-05-13",726,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"6634",10577,"2008-12-15",0,0,4,"2008-12-15",0,3,1,1,47,"",0,"",5,4,0,1,0,0,"2008-12-17","2008-12-16",1294,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
"6635",14075,"2008-12-21",0,0,9,"2008-12-21",0,1,2,0,67,"",0,"",2,4,0,0,0,1,"2008-12-23","2008-12-22",346,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
"6636",58161,"2008-12-15",0,0,9,"2008-12-15",0,3,0,0,75,"",0,"",3,2,0,1,0,0,"2008-12-17","2008-12-16",475,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
"6637",50174,"2008-08-20",0,0,8,"2008-08-20",0,1,0,0,84,"",0,"",3,1,0,0,0,1,"2008-08-21","2008-08-20",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"6638",47941,"2008-12-13",1,0,9,"2008-12-13",0,1,0,0,92,"",0,"",3,1,0,0,0,0,"2008-12-16","2008-12-14",782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6639",16283,"2008-06-12",1,0,9,"2008-06-12",0,1,0,0,55,"",1,"BQ",3,2,0,0,0,0,"2008-06-16","2008-06-13",1203,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"6640",16017,"2008-09-19",0,0,12,"2008-09-19",0,3,1,1,90,"",0,"",5,4,0,1,0,0,"2008-09-22","2008-09-19",1335,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1
"6641",51533,"2008-04-14",0,0,1,"2008-04-14",0,1,1,1,90,"",0,"",4,1,0,0,0,0,"2008-04-15","2008-04-19",357,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"6642",40226,"2008-09-18",2,0,12,"2008-09-18",0,3,0,0,55,"",0,"",4,1,0,1,0,0,"2009-09-22","2008-11-28",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6643",57102,"2008-12-20",0,0,12,"2008-12-20",0,1,3,0,96,"",0,"BQ",1,1,0,0,0,0,"2008-12-23","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6644",57546,"2008-08-20",0,0,4,"2008-08-20",0,3,2,0,17,"",0,"",4,2,0,1,0,0,"2009-08-25","2008-12-27",834,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"6645",60661,"2008-11-28",0,0,9,"2008-11-28",0,3,1,1,22,"",0,"",5,4,0,1,0,0,"2009-12-01","2008-12-06",1820,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"6646",52883,"2008-06-26",0,0,4,"2008-06-26",0,1,3,0,65,"",0,"",2,1,0,0,0,1,"2008-06-27","2008-06-26",109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"6647",48446,"2008-09-21",1,0,12,"2008-09-21",0,1,3,0,68,"",0,"CA",5,1,0,0,0,0,"2008-09-23","2008-09-22",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6648",17870,"2008-07-22",0,0,4,"2008-07-22",0,1,0,0,22,"",0,"",3,1,0,0,0,0,"2008-08-05","2008-09-10",530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6649",40990,"2008-10-08",1,0,12,"2008-10-08",0,1,0,0,26,"",0,"CA",3,1,0,0,0,1,"2008-10-21","2008-10-17",593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6650",32178,"2008-05-18",0,0,8,"2008-05-18",0,3,3,0,47,"",1,"",4,2,0,1,0,0,"2008-05-20","2008-05-19",302,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"6651",59717,"2008-07-17",1,0,12,"2008-07-17",0,1,1,1,14,"",0,"",3,2,0,0,0,0,"2008-07-18","2008-07-18",701,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"6652",57924,"2008-11-25",0,0,8,"2008-11-25",0,2,1,1,52,"",0,"",3,2,0,1,0,0,"2008-11-27","2008-11-26",720,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"6653",42044,"2008-12-21",0,0,9,"2008-12-21",0,2,0,0,54,"",1,"",1,4,0,1,0,0,"2009-01-06","2009-01-08",2268,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"6654",62412,"2008-10-24",0,0,9,"2008-10-24",0,3,1,1,99,"",0,"",5,1,0,1,0,0,"2008-10-28","2008-10-25",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6655",50369,"2008-05-09",1,0,8,"2008-05-09",0,1,3,0,29,"",0,"BQ",4,1,0,0,0,0,"2008-05-23","2008-06-21",399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6656",16548,"2008-07-01",0,0,4,"2008-07-01",1,3,0,0,65,"",0,"",5,4,0,1,0,0,"2008-07-03","2008-07-02",2620,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"6657",37353,"2008-12-10",1,0,12,"2008-12-10",0,1,1,1,99,"",0,"",4,1,0,0,0,0,"2008-12-11","2008-12-10",223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6658",6548,"2008-07-05",0,0,8,"2008-07-05",1,1,0,0,42,"",1,"",3,2,0,0,0,0,"2008-07-08","2008-07-07",322,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"6659",42462,"2008-07-31",1,0,9,"2008-07-31",0,1,2,0,44,"",0,"",4,3,0,0,0,0,"2008-08-01","0000-00-00",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"6660",31995,"2008-04-19",0,0,10,"2008-04-19",0,1,2,0,68,"",0,"CA",3,1,0,0,0,0,"2008-04-22","2008-04-19",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"6661",1043,"2008-11-11",2,0,4,"2008-11-11",0,1,2,0,91,"",0,"",4,1,0,0,0,0,"2008-11-25","2008-11-12",988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6662",18337,"2008-08-06",0,0,11,"2008-08-06",0,1,0,0,67,"",0,"AL",4,1,0,0,0,0,"2008-08-08","2008-08-07",643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6663",41253,"2008-06-04",1,0,8,"2008-06-04",0,1,0,0,85,"",0,"",4,2,0,0,0,0,"2008-06-06","2008-06-05",494,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"6664",31788,"2008-10-15",0,0,12,"2008-10-15",0,3,1,1,96,"",0,"",3,1,0,1,0,0,"2008-10-16","2008-10-15",369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6665",24034,"2008-12-21",0,0,8,"2008-12-21",0,1,0,0,85,"",0,"BQ",1,1,0,0,0,1,"2008-12-23","2008-12-22",188,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6666",65701,"2008-12-15",0,0,9,"2008-12-15",0,3,2,0,96,"",0,"",3,1,0,1,0,0,"2008-12-17","2008-12-16",318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6667",44852,"2008-11-04",0,0,12,"2008-11-04",0,1,0,0,73,"",0,"",4,3,0,0,0,0,"2009-11-09","2008-11-05",1218,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"6668",35124,"2008-05-07",0,0,12,"2008-05-07",0,1,2,0,77,"",0,"",4,1,0,0,0,0,"2009-05-11","0000-00-00",760,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6669",53628,"2008-08-04",1,0,0,"2008-08-04",0,3,2,0,30,"",0,"",3,1,0,1,0,0,"2008-08-05","2008-08-05",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6670",53053,"2008-04-21",0,0,4,"2008-04-21",0,2,0,0,41,"",1,"",1,1,0,1,0,0,"2008-04-23","2008-04-22",592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6671",16661,"2008-04-14",1,0,1,"2008-04-14",0,1,0,0,12,"",0,"BQ",5,4,0,0,0,0,"2008-04-16","2008-04-15",1769,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
"6672",21209,"2008-06-21",0,0,12,"2008-06-21",0,1,2,0,55,"",0,"BR",4,3,0,0,0,0,"2008-06-24","2008-06-23",1614,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"6673",29595,"2008-12-29",1,0,8,"2008-12-29",0,1,2,0,60,"",1,"",1,4,0,0,0,0,"2008-12-31","2008-12-30",966,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"6674",17180,"2008-09-10",1,0,8,"2008-09-10",0,1,0,0,41,"",0,"BL",2,5,0,0,0,1,"2008-09-12","2008-09-11",897,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"6675",16026,"2008-12-17",0,0,4,"2008-12-17",0,3,1,1,12,"",0,"",3,2,0,1,0,0,"2008-12-19","2008-12-18",960,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"6676",9205,"2008-12-17",1,0,9,"2008-12-14",0,3,0,0,30,"",1,"",1,3,0,1,0,0,"2008-12-19","2008-12-19",1028,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"6677",6269,"2008-12-29",1,0,12,"2008-12-29",1,3,3,0,60,"",0,"",3,2,0,1,0,0,"2008-12-31","2008-12-30",633,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"6678",53525,"2008-09-29",0,0,8,"2008-09-29",0,1,0,0,30,"",0,"",4,3,0,0,0,0,"2008-10-01","2008-09-30",1004,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
"6679",26509,"2008-11-20",0,0,9,"2008-11-20",0,1,0,0,77,"",0,"",1,1,0,0,0,0,"2008-12-03","2008-11-24",245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6680",30849,"2008-06-16",0,0,3,"2008-06-16",0,1,3,0,41,"",0,"BQ",3,1,0,0,0,0,"2008-06-18","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6681",9296,"2008-11-22",0,0,8,"2008-11-22",0,2,0,0,52,"",1,"",1,1,0,1,0,1,"2008-11-25","2008-11-24",265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6682",55255,"2008-05-13",2,0,4,"2008-05-13",0,1,3,0,91,"",0,"",3,1,0,0,0,1,"2008-05-14","2008-05-14",113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6683",65874,"2008-12-25",1,0,8,"2008-12-25",0,1,0,0,47,"",0,"",3,1,0,0,0,0,"2008-12-30","2008-12-29",904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6684",26670,"2008-06-17",1,0,2,"2008-06-17",0,2,1,1,41,"",0,"",1,1,0,1,0,0,"2008-06-19","2008-06-18",202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6685",26019,"2008-04-17",0,0,8,"2008-04-17",0,3,0,0,25,"",0,"",3,1,0,1,0,0,"2008-04-21","2008-04-18",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6686",20511,"2008-08-22",0,0,12,"2008-08-22",0,1,1,1,20,"",0,"",3,1,0,0,0,0,"2008-08-26","2008-08-23",671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6687",9467,"2008-09-21",0,0,8,"2008-09-21",0,3,3,0,86,"",0,"",3,1,0,1,0,0,"2008-09-23","0000-00-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6688",57596,"2008-12-02",1,0,12,"2008-12-02",0,3,1,1,86,"",0,"",5,1,0,1,0,0,"2008-12-04","2008-12-03",968,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"6689",25588,"2008-05-04",2,0,11,"2008-05-04",0,1,0,0,68,"",0,"BT",2,1,0,0,0,1,"2008-05-20","2008-06-20",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6690",2577,"2008-07-16",1,0,12,"2008-07-16",0,1,3,0,86,"",0,"",1,1,0,0,0,0,"2008-07-17","0000-00-00",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6691",63553,"2008-10-12",0,0,9,"2008-10-12",0,3,3,0,65,"",0,"",4,1,0,1,0,0,"2008-10-28","2008-11-11",250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6692",62658,"2008-10-16",0,0,4,"2008-10-16",0,3,3,0,96,"",0,"",4,2,0,1,0,0,"2008-10-30","2008-10-24",1213,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"6693",29741,"2008-11-23",0,0,2,"2008-11-23",0,1,0,0,24,"",0,"",4,1,0,0,0,0,"2008-11-25","2008-11-24",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6694",64678,"2008-11-12",0,0,4,"2008-11-12",0,3,0,0,99,"",0,"",5,3,0,1,0,0,"2008-11-13","2008-11-12",1295,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"6695",17553,"2008-10-20",0,0,12,"2008-10-20",1,3,3,0,1,"",0,"",3,2,0,1,0,0,"2008-10-22","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
"6696",18296,"2008-12-02",1,0,8,"2008-12-02",0,2,3,0,42,"",1,"",2,1,0,1,0,1,"2008-12-04","2008-12-03",98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6697",4064,"2008-04-14",1,0,12,"2008-04-14",0,3,0,0,53,"",0,"AQ",5,3,0,0,0,0,"2008-04-15","2008-04-14",4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"6698",29934,"2008-08-19",1,0,12,"2008-08-19",0,1,2,0,24,"",0,"",2,1,0,0,0,1,"2008-08-21","2008-08-20",328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6699",52239,"2008-04-23",1,0,5,"2008-04-23",0,1,1,1,26,"",0,"CA",3,2,0,0,0,0,"2008-06-10","2008-05-31",439,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"6700",36726,"2008-07-30",0,0,12,"2008-07-30",0,1,1,1,31,"",0,"",2,1,0,0,0,0,"2008-07-31","2008-07-30",312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6701",8578,"2008-12-10",0,0,8,"2008-12-10",0,1,2,0,88,"",1,"BD",4,3,0,0,0,0,"2008-12-12","2008-12-11",576,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
"6702",6595,"2008-05-20",2,0,8,"2008-05-20",0,1,2,0,16,"99",0,"BQ",2,1,1,0,0,1,"2008-05-22","2008-05-21",370,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6703",7257,"2008-11-23",1,0,12,"2008-11-23",1,1,0,0,7,"",1,"",1,1,0,0,0,0,"2008-11-25","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6704",66011,"2008-07-31",1,0,9,"2008-07-31",0,1,2,0,44,"",1,"AZ",1,1,0,0,0,0,"2008-08-04","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6705",32412,"2008-12-21",1,0,8,"2008-12-21",0,1,1,1,65,"",0,"",4,4,0,0,0,0,"2008-12-23","2008-12-23",808,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
"6706",42058,"2008-07-28",0,0,12,"2008-07-28",0,1,1,1,96,"",0,"",3,1,0,0,0,0,"2009-07-30","0000-00-00",912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6707",36890,"2008-08-25",1,0,12,"2008-08-25",0,1,3,0,81,"",0,"BO",4,1,0,0,0,0,"2009-08-28","2008-10-24",187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"6708",62522,"2008-07-08",1,0,0,"2008-07-08",0,1,2,0,70,"",0,"",3,1,0,0,0,0,"2008-07-10","2008-07-09",454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6709",38799,"2008-10-20",1,0,12,"2008-10-20",1,1,2,0,50,"",0,"",4,2,0,0,0,0,"2008-11-04","2008-10-23",663,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
"6710",40184,"2008-10-20",0,0,9,"2008-10-20",0,3,0,0,56,"",0,"",2,1,0,1,0,1,"2008-10-21","2008-10-20",422,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6711",47112,"2008-10-11",0,0,4,"2008-10-11",1,3,2,0,64,"",0,"",4,3,1,1,0,0,"2008-10-14","2008-10-13",1197,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
"6712",8843,"2008-11-02",0,0,4,"2008-11-02",0,3,1,1,99,"",0,"",1,1,0,1,0,0,"2008-11-04","2008-11-03",111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"6713",12645,"2008-05-31",2,0,7,"2008-05-31",0,1,2,0,83,"",1,"BI",3,2,0,0,0,0,"2008-06-03","2008-06-02",747,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"6714",27025,"2008-10-05",1,0,12,"2008-10-05",0,3,1,1,22,"",0,"",3,2,0,1,0,0,"2008-10-07","2008-10-07",511,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"6715",11369,"2008-04-12",2,0,5,"2008-04-12",0,2,0,0,59,"",1,"",1,1,0,1,0,1,"2008-04-15","2008-04-14",439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6716",26995,"2008-12-14",0,0,9,"2008-12-14",0,1,0,0,33,"",0,"",4,1,0,0,0,0,"2008-12-16","2008-12-16",542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6717",47202,"2008-12-27",1,0,4,"2008-12-27",1,1,3,0,10,"",0,"",4,5,0,0,0,0,"2008-12-30","0000-00-00",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
"6718",61197,"2008-11-17",1,0,4,"2008-11-13",0,3,1,1,54,"",0,"",3,2,0,1,0,0,"2008-11-18","2008-11-18",584,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"6719",44742,"2008-11-26",1,0,12,"2008-11-26",0,1,0,0,99,"",1,"",1,1,0,0,0,0,"2008-11-27","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"6720",44199,"2008-10-14",2,0,12,"2008-10-14",0,1,0,0,80,"",0,"",4,1,0,0,0,0,"2008-10-15","2008-10-14",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"6721",14595,"2008-08-26",0,0,9,"2008-08-26",0,2,1,1,44,"",0,"",2,1,0,1,0,0,"2008-08-28","2008-08-28",915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6722",33862,"2008-05-16",2,0,1,"2008-04-26",0,1,1,1,36,"",0,"",3,1,0,0,0,0,"2009-05-19","2008-05-17",971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"6723",43026,"2008-10-09",0,0,9,"2008-10-09",0,1,0,0,1,"",0,"",3,1,0,0,0,0,"2008-10-13","2008-10-10",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6724",38406,"2008-09-17",1,0,12,"2008-09-17",0,1,3,0,4,"",0,"",5,1,0,0,0,0,"2008-09-19","2008-09-18",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6725",20865,"2008-07-14",0,0,3,"2008-07-14",0,2,2,0,10,"",1,"",1,2,0,1,0,1,"2008-07-29","2008-07-16",573,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"6726",7297,"2008-12-05",0,0,4,"2008-12-05",0,3,2,0,51,"",0,"",3,1,0,1,0,0,"2008-12-09","2008-12-06",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6727",15598,"2008-04-09",0,0,11,"2008-04-09",0,2,0,0,50,"",0,"",4,1,0,1,0,0,"2008-04-11","2008-04-10",623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6728",56335,"2008-09-04",0,0,12,"2008-09-04",0,1,0,0,98,"",0,"",3,1,0,0,0,1,"2008-09-05","2008-09-04",415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6729",29131,"2008-09-28",2,0,8,"2008-09-28",0,1,0,0,61,"",0,"",5,8,0,0,0,0,"2008-09-30","2008-09-30",2509,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0
"6730",40392,"2008-04-10",0,0,4,"2008-04-10",0,2,0,0,59,"",0,"",4,1,0,1,0,0,"2008-04-14","2008-04-11",531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"6731",37053,"2008-11-02",0,0,1,"2008-11-02",0,2,0,0,40,"",0,"",2,1,0,1,0,1,"2008-11-04","2008-11-03",356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6732",8974,"2008-10-18",0,0,5,"2008-10-18",0,2,3,0,42,"",0,"",3,1,0,1,0,0,"2008-10-21","2008-10-20",747,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6733",13604,"2008-12-02",1,0,12,"2008-12-02",0,3,0,0,87,"",1,"BD",3,2,0,1,0,0,"2008-12-16","2008-12-16",836,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"6734",54983,"2008-09-15",0,0,12,"2008-09-15",0,3,0,0,24,"",0,"",4,1,0,1,0,0,"2008-09-16","2008-09-15",458,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6735",53138,"2008-05-19",0,0,8,"2008-05-19",0,1,3,0,56,"",0,"BQ",5,10,0,0,0,0,"2009-05-21","2008-05-31",2550,0,1,0,0,0,0,0,1,0,0,0,0,8,0,0
"6736",39818,"2008-09-20",1,0,9,"2008-09-20",0,2,1,1,47,"",0,"",1,1,0,1,0,0,"2008-10-03","2008-10-08",221,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6737",24294,"2008-05-22",1,0,5,"2008-05-22",0,1,0,0,83,"",0,"",1,1,0,0,0,0,"2008-05-26","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6738",46197,"2008-12-30",0,0,11,"2008-12-30",0,1,0,0,63,"",0,"BO",2,1,0,0,0,1,"2008-12-31","2008-12-30",389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6739",10541,"2008-10-27",1,0,9,"2008-10-27",0,1,0,0,77,"",0,"",5,4,0,0,0,0,"2008-10-29","2008-10-28",1292,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
"6740",54915,"2008-04-21",0,0,4,"2008-04-21",1,1,1,1,41,"",0,"",5,7,0,0,0,0,"2008-05-06","2008-05-08",3454,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"6741",10718,"2008-12-03",1,0,8,"2008-12-03",1,3,0,0,27,"",0,"",4,1,0,1,0,0,"2008-12-04","2008-12-03",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"6742",3594,"2008-12-22",0,0,12,"2008-12-22",0,2,0,0,52,"",0,"",2,1,0,1,0,1,"2008-12-24","2008-12-23",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6743",15934,"2008-05-18",1,0,12,"2008-05-18",1,1,2,0,32,"",0,"",3,2,0,0,0,0,"2008-05-20","0000-00-00",0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"6744",19989,"2008-07-10",0,0,4,"2008-07-10",1,1,0,0,99,"",0,"BY",1,1,0,0,0,1,"2008-07-11","2008-07-16",365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6745",38513,"2008-04-16",2,0,3,"2008-04-16",0,1,3,0,20,"",0,"",4,6,0,0,0,0,"2008-04-18","2008-04-17",1435,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1
"6746",63401,"2008-08-08",0,0,4,"2008-08-08",0,3,2,0,50,"",0,"",5,2,0,1,0,0,"2008-08-12","2008-08-09",2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"6747",14383,"2008-10-19",2,0,1,"2008-10-19",0,1,0,0,13,"",0,"",2,1,0,0,0,1,"2008-10-21","2008-10-20",517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
